"loan_id","customer_id","gender","age","income","loan_amount","loan_status","credit_history","application_date","defaulted"
"38124","42124","F","34","45000.0","60000.0","Rejected","1","2022-10-13 06:25:14.737868448","0"
"38125","42125","M","33","55000.0","230000.0","Rejected","0","2022-10-13 07:04:39.996999936","1"
"38126","42126","M","40","40000.0","0.0","Approved","0","2022-10-13 07:44:05.256131408","1"
"38127","42127","F","43","60000.0","230000.0","Rejected","0","2022-10-13 08:23:30.515262880","1"
"38128","42128","F","55","80000.0","210000.0","Approved","1","2022-10-13 09:02:55.774394368","0"
"38129","42129","F","33","40000.0","280000.0","Approved","1","2022-10-13 09:42:21.033525840","0"
"38130","42130","unknown","34","55000.0","240000.0","Rejected","1","2022-10-13 10:21:46.292657328","0"
"38131","42131","M","48","20000.0","250000.0","Rejected","0","2022-10-13 11:01:11.551788800","1"
"38132","42132","F","29","35000.0","80000.0","Rejected","-1","2022-10-13 11:40:36.810920272","-1"
"38133","42133","F","42","110000.0","70000.0","Rejected","0","2022-10-13 12:20:02.070051760","1"
"38134","42134","M","32","85000.0","280000.0","Rejected","1","2022-10-13 12:59:27.329183232","0"
"38135","42135","M","29","70000.0","280000.0","Approved","1","2022-10-13 13:38:52.588314720","0"
"38136","42136","F","57","70000.0","100000.0","Rejected","0","2022-10-13 14:18:17.847446192","1"
"38137","42137","F","53","85000.0","260000.0","Approved","0","2022-10-13 14:57:43.106577664","1"
"38138","42138","F","32","40000.0","290000.0","Rejected","0","2022-10-13 15:37:08.365709152","1"
"38139","42139","F","39","20000.0","110000.0","Approved","0","2022-10-13 16:16:33.624840624","1"
"38140","42140","F","27","60000.0","90000.0","Rejected","1","2022-10-13 16:55:58.883972112","0"
"38141","42141","M","23","110000.0","120000.0","Rejected","-1","2022-10-13 17:35:24.143103584","-1"
"38142","42142","F","47","70000.0","210000.0","Rejected","1","2022-10-13 18:14:49.402235056","0"
"38143","42143","M","37","110000.0","280000.0","Approved","1","2022-10-13 18:54:14.661366544","0"
"38144","42144","F","30","30000.0","220000.0","Rejected","1","2022-10-13 19:33:39.920498016","0"
"38145","42145","F","26","45000.0","100000.0","Rejected","1","2022-10-13 20:13:05.179629504","0"
"38146","42146","F","51","85000.0","130000.0","Approved","1","2022-10-13 20:52:30.438760976","0"
"38147","42147","M","33","20000.0","170000.0","Rejected","1","2022-10-13 21:31:55.697892448","0"
"38148","42148","unknown","62","35000.0","90000.0","Approved","0","2022-10-13 22:11:20.957023936","1"
"38149","42149","F","29","30000.0","230000.0","Rejected","1","2022-10-13 22:50:46.216155408","0"
"38150","42150","F","32","70000.0","240000.0","Rejected","0","2022-10-13 23:30:11.475286880","1"
"38151","42151","M","59","110000.0","180000.0","Approved","0","2022-10-14 00:09:36.734418368","1"
"38152","42152","M","46","20000.0","200000.0","Approved","1","2022-10-14 00:49:01.993549840","0"
"38153","42153","F","25","25000.0","110000.0","Approved","0","2022-10-14 01:28:27.252681328","1"
"38154","42154","F","45","85000.0","120000.0","Rejected","0","2022-10-14 02:07:52.511812800","1"
"38155","42155","M","34","55000.0","90000.0","Approved","1","2022-10-14 02:47:17.770944272","0"
"38156","42156","F","54","110000.0","180000.0","Rejected","1","2022-10-14 03:26:43.030075760","0"
"38157","42157","F","24","75000.0","140000.0","Approved","1","2022-10-14 04:06:08.289207232","0"
"38158","42158","M","62","25000.0","110000.0","Rejected","1","2022-10-14 04:45:33.548338720","0"
"38159","42159","M","42","20000.0","60000.0","pending","1","2022-10-14 05:24:58.807470192","0"
"38160","42160","M","54","65000.0","190000.0","Rejected","1","2022-10-14 06:04:24.066601664","0"
"38161","42161","M","52","60000.0","60000.0","Approved","1","2022-10-14 06:43:49.325733152","0"
"38162","42162","M","29","65000.0","230000.0","Approved","-1","2022-10-14 07:23:14.584864624","-1"
"38163","42163","F","60","60000.0","200000.0","Approved","0","2022-10-14 08:02:39.843996112","1"
"38164","42164","M","31","80000.0","140000.0","Rejected","1","2022-10-14 08:42:05.103127584","0"
"38165","42165","M","29","110000.0","210000.0","Rejected","1","2022-10-14 09:21:30.362259056","0"
"38166","42166","F","44","95000.0","200000.0","Approved","0","2022-10-14 10:00:55.621390544","1"
"38167","42167","unknown","21","70000.0","180000.0","Approved","1","2022-10-14 10:40:20.880522016","0"
"38168","42168","M","35","70000.0","290000.0","Rejected","1","2022-10-14 11:19:46.139653504","0"
"38169","42169","unknown","64","25000.0","290000.0","Approved","1","2022-10-14 11:59:11.398784976","0"
"38170","42170","M","40","115000.0","250000.0","Rejected","1","2022-10-14 12:38:36.657916448","0"
"38171","42171","M","58","35000.0","270000.0","Approved","1","2022-10-14 13:18:01.917047936","0"
"38172","42172","F","45","85000.0","150000.0","Rejected","0","2022-10-14 13:57:27.176179408","1"
"38173","42173","F","30","50000.0","290000.0","Approved","1","2022-10-14 14:36:52.435310896","0"
"38174","42174","F","60","40000.0","160000.0","Rejected","1","2022-10-14 15:16:17.694442368","0"
"38175","42175","F","24","115000.0","260000.0","Approved","1","2022-10-14 15:55:42.953573840","0"
"38176","42176","M","51","25000.0","290000.0","Rejected","1","2022-10-14 16:35:08.212705328","0"
"38177","42177","F","58","20000.0","240000.0","Approved","1","2022-10-14 17:14:33.471836800","0"
"38178","42178","F","58","65000.0","80000.0","Rejected","1","2022-10-14 17:53:58.730968272","0"
"38179","42179","F","50","75000.0","270000.0","pending","1","2022-10-14 18:33:23.990099760","0"
"38180","42180","M","32","30000.0","80000.0","Rejected","1","2022-10-14 19:12:49.249231232","0"
"38181","42181","M","45","115000.0","280000.0","Approved","1","2022-10-14 19:52:14.508362720","0"
"38182","42182","F","49","25000.0","290000.0","Rejected","1","2022-10-14 20:31:39.767494192","0"
"38183","42183","F","61","90000.0","230000.0","Approved","1","2022-10-14 21:11:05.026625664","0"
"38184","42184","M","28","55000.0","260000.0","Rejected","0","2022-10-14 21:50:30.285757152","1"
"38185","42185","M","42","45000.0","60000.0","Approved","0","2022-10-14 22:29:55.544888624","1"
"38186","42186","M","36","40000.0","110000.0","Rejected","0","2022-10-14 23:09:20.804020112","1"
"38187","42187","F","40","35000.0","220000.0","Rejected","1","2022-10-14 23:48:46.063151584","0"
"38188","42188","M","29","70000.0","270000.0","Approved","0","2022-10-15 00:28:11.322283056","1"
"38189","42189","M","30","20000.0","280000.0","Rejected","0","2022-10-15 01:07:36.581414544","1"
"38190","42190","F","55","95000.0","170000.0","Rejected","0","2022-10-15 01:47:01.840546016","1"
"38191","42191","M","42","40000.0","120000.0","Rejected","1","2022-10-15 02:26:27.099677504","0"
"38192","42192","M","44","60000.0","140000.0","Rejected","1","2022-10-15 03:05:52.358808976","0"
"38193","42193","M","61","25000.0","150000.0","Rejected","1","2022-10-15 03:45:17.617940448","0"
"38194","42194","M","31","65000.0","200000.0","Approved","0","2022-10-15 04:24:42.877071936","1"
"38195","42195","M","35","80000.0","230000.0","Rejected","0","2022-10-15 05:04:08.136203408","1"
"38196","42196","M","34","25000.0","60000.0","Rejected","0","2022-10-15 05:43:33.395334896","1"
"38197","42197","M","50","105000.0","220000.0","Approved","0","2022-10-15 06:22:58.654466368","1"
"38198","42198","F","46","50000.0","230000.0","Approved","1","2022-10-15 07:02:23.913597840","0"
"38199","42199","M","42","55000.0","220000.0","Rejected","1","2022-10-15 07:41:49.172729328","0"
"38200","42200","F","51","35000.0","260000.0","Approved","0","2022-10-15 08:21:14.431860800","1"
"38201","42201","M","42","110000.0","0.0","Rejected","1","2022-10-15 09:00:39.690992288","0"
"38202","42202","M","58","55000.0","140000.0","Rejected","1","2022-10-15 09:40:04.950123760","0"
"38203","42203","F","39","50000.0","90000.0","Rejected","0","2022-10-15 10:19:30.209255232","1"
"38204","42204","M","61","90000.0","260000.0","Rejected","1","2022-10-15 10:58:55.468386720","0"
"38205","42205","M","26","50000.0","60000.0","Rejected","-1","2022-10-15 11:38:20.727518192","-1"
"38206","42206","F","25","65000.0","90000.0","pending","1","2022-10-15 12:17:45.986649664","0"
"38207","42207","F","50","25000.0","290000.0","Approved","1","2022-10-15 12:57:11.245781152","0"
"38208","42208","F","38","70000.0","280000.0","Rejected","1","2022-10-15 13:36:36.504912624","0"
"38209","42209","F","41","65000.0","140000.0","Rejected","1","2022-10-15 14:16:01.764044112","0"
"38210","42210","M","52","100000.0","260000.0","Approved","1","2022-10-15 14:55:27.023175584","0"
"38211","42211","F","30","20000.0","90000.0","Rejected","1","2022-10-15 15:34:52.282307056","0"
"38212","42212","F","22","55000.0","280000.0","Approved","1","2022-10-15 16:14:17.541438544","0"
"38213","42213","M","40","90000.0","150000.0","Rejected","0","2022-10-15 16:53:42.800570016","1"
"38214","42214","F","61","110000.0","110000.0","Rejected","1","2022-10-15 17:33:08.059701504","0"
"38215","42215","M","41","85000.0","260000.0","Approved","0","2022-10-15 18:12:33.318832976","1"
"38216","42216","F","46","70000.0","110000.0","Approved","0","2022-10-15 18:51:58.577964448","1"
"38217","42217","M","30","65000.0","120000.0","Approved","1","2022-10-15 19:31:23.837095936","0"
"38218","42218","F","42","65000.0","180000.0","Rejected","1","2022-10-15 20:10:49.096227408","0"
"38219","42219","M","42","65000.0","180000.0","Approved","1","2022-10-15 20:50:14.355358896","0"
"38220","42220","F","31","115000.0","140000.0","Approved","0","2022-10-15 21:29:39.614490368","1"
"38221","42221","M","28","100000.0","200000.0","Approved","0","2022-10-15 22:09:04.873621840","1"
"38222","42222","M","36","50000.0","100000.0","Rejected","0","2022-10-15 22:48:30.132753328","1"
"38223","42223","F","22","25000.0","110000.0","Approved","0","2022-10-15 23:27:55.391884800","1"
"38224","42224","F","28","90000.0","130000.0","Approved","1","2022-10-16 00:07:20.651016288","0"
"38225","42225","M","54","95000.0","170000.0","Rejected","1","2022-10-16 00:46:45.910147760","0"
"38226","42226","F","50","95000.0","210000.0","Approved","1","2022-10-16 01:26:11.169279232","0"
"38227","42227","M","35","40000.0","150000.0","Rejected","0","2022-10-16 02:05:36.428410720","1"
"38228","42228","F","46","85000.0","180000.0","Approved","-1","2022-10-16 02:45:01.687542192","-1"
"38229","42229","F","58","85000.0","290000.0","Rejected","0","2022-10-16 03:24:26.946673680","1"
"38230","42230","F","59","30000.0","90000.0","Rejected","0","2022-10-16 04:03:52.205805152","1"
"38231","42231","F","50","95000.0","90000.0","Approved","-1","2022-10-16 04:43:17.464936624","-1"
"38232","42232","F","26","80000.0","200000.0","Rejected","1","2022-10-16 05:22:42.724068112","0"
"38233","42233","M","28","70000.0","290000.0","Approved","1","2022-10-16 06:02:07.983199584","0"
"38234","42234","unknown","34","20000.0","240000.0","Rejected","0","2022-10-16 06:41:33.242331056","1"
"38235","42235","F","51","65000.0","110000.0","pending","0","2022-10-16 07:20:58.501462544","1"
"38236","42236","M","32","105000.0","250000.0","Approved","0","2022-10-16 08:00:23.760594016","1"
"38237","42237","M","42","55000.0","130000.0","Rejected","1","2022-10-16 08:39:49.019725504","0"
"38238","42238","F","58","25000.0","130000.0","Approved","1","2022-10-16 09:19:14.278856976","0"
"38239","42239","unknown","61","100000.0","120000.0","Rejected","1","2022-10-16 09:58:39.537988448","0"
"38240","42240","M","59","100000.0","200000.0","Rejected","1","2022-10-16 10:38:04.797119936","0"
"38241","42241","F","26","80000.0","50000.0","Rejected","1","2022-10-16 11:17:30.056251408","0"
"38242","42242","M","62","45000.0","50000.0","Rejected","1","2022-10-16 11:56:55.315382896","0"
"38243","42243","F","52","60000.0","240000.0","Approved","-1","2022-10-16 12:36:20.574514368","-1"
"38244","42244","F","49","80000.0","60000.0","Rejected","1","2022-10-16 13:15:45.833645840","0"
"38245","42245","M","32","110000.0","240000.0","Rejected","0","2022-10-16 13:55:11.092777328","1"
"38246","42246","M","63","90000.0","120000.0","Approved","1","2022-10-16 14:34:36.351908800","0"
"38247","42247","F","21","55000.0","250000.0","Approved","1","2022-10-16 15:14:01.611040288","0"
"38248","42248","F","24","45000.0","210000.0","Rejected","1","2022-10-16 15:53:26.870171760","0"
"38249","42249","F","27","85000.0","240000.0","pending","1","2022-10-16 16:32:52.129303232","0"
"38250","42250","F","52","25000.0","160000.0","Approved","1","2022-10-16 17:12:17.388434720","0"
"38251","42251","F","49","55000.0","260000.0","Rejected","1","2022-10-16 17:51:42.647566192","0"
"38252","42252","F","63","45000.0","120000.0","Rejected","1","2022-10-16 18:31:07.906697680","0"
"38253","42253","F","36","105000.0","120000.0","Approved","0","2022-10-16 19:10:33.165829152","1"
"38254","42254","F","36","85000.0","50000.0","Approved","1","2022-10-16 19:49:58.424960624","0"
"38255","42255","F","51","30000.0","100000.0","Rejected","0","2022-10-16 20:29:23.684092112","1"
"38256","42256","F","28","70000.0","130000.0","Rejected","0","2022-10-16 21:08:48.943223584","1"
"38257","42257","M","42","100000.0","260000.0","Rejected","1","2022-10-16 21:48:14.202355072","0"
"38258","42258","F","21","30000.0","80000.0","Approved","0","2022-10-16 22:27:39.461486544","1"
"38259","42259","M","47","75000.0","180000.0","Approved","1","2022-10-16 23:07:04.720618016","0"
"38260","42260","F","56","95000.0","120000.0","Rejected","1","2022-10-16 23:46:29.979749504","0"
"38261","42261","M","30","40000.0","200000.0","Rejected","1","2022-10-17 00:25:55.238880976","0"
"38262","42262","F","34","115000.0","0.0","Rejected","0","2022-10-17 01:05:20.498012448","1"
"38263","42263","M","26","75000.0","250000.0","Rejected","1","2022-10-17 01:44:45.757143936","0"
"38264","42264","M","48","85000.0","100000.0","Rejected","0","2022-10-17 02:24:11.016275408","1"
"38265","42265","M","46","55000.0","280000.0","Rejected","0","2022-10-17 03:03:36.275406896","1"
"38266","42266","M","58","95000.0","130000.0","Rejected","1","2022-10-17 03:43:01.534538368","0"
"38267","42267","F","21","80000.0","210000.0","Rejected","0","2022-10-17 04:22:26.793669840","1"
"38268","42268","M","21","110000.0","290000.0","Rejected","0","2022-10-17 05:01:52.052801328","1"
"38269","42269","M","25","65000.0","270000.0","Approved","1","2022-10-17 05:41:17.311932800","0"
"38270","42270","F","46","80000.0","160000.0","Rejected","1","2022-10-17 06:20:42.571064288","0"
"38271","42271","M","56","75000.0","80000.0","Rejected","0","2022-10-17 07:00:07.830195760","1"
"38272","42272","M","50","75000.0","170000.0","Rejected","-1","2022-10-17 07:39:33.089327232","-1"
"38273","42273","F","61","90000.0","210000.0","Approved","0","2022-10-17 08:18:58.348458720","1"
"38274","42274","F","41","30000.0","100000.0","Rejected","1","2022-10-17 08:58:23.607590192","0"
"38275","42275","M","40","80000.0","80000.0","Rejected","1","2022-10-17 09:37:48.866721680","0"
"38276","42276","M","22","60000.0","290000.0","Approved","0","2022-10-17 10:17:14.125853152","1"
"38277","42277","F","21","65000.0","250000.0","Approved","1","2022-10-17 10:56:39.384984624","0"
"38278","42278","M","52","60000.0","190000.0","Rejected","1","2022-10-17 11:36:04.644116112","0"
"38279","42279","F","42","30000.0","190000.0","Rejected","0","2022-10-17 12:15:29.903247584","1"
"38280","42280","F","50","20000.0","240000.0","Approved","1","2022-10-17 12:54:55.162379072","0"
"38281","42281","F","31","30000.0","240000.0","Approved","1","2022-10-17 13:34:20.421510544","0"
"38282","42282","F","60","60000.0","90000.0","Rejected","0","2022-10-17 14:13:45.680642016","1"
"38283","42283","M","61","55000.0","130000.0","Rejected","1","2022-10-17 14:53:10.939773504","0"
"38284","42284","M","51","30000.0","210000.0","Rejected","0","2022-10-17 15:32:36.198904976","1"
"38285","42285","F","33","90000.0","240000.0","Approved","1","2022-10-17 16:12:01.458036464","0"
"38286","42286","unknown","30","90000.0","60000.0","Approved","0","2022-10-17 16:51:26.717167936","1"
"38287","42287","F","49","110000.0","230000.0","Approved","1","2022-10-17 17:30:51.976299408","0"
"38288","42288","F","63","105000.0","50000.0","Rejected","0","2022-10-17 18:10:17.235430896","1"
"38289","42289","F","47","105000.0","120000.0","Rejected","-1","2022-10-17 18:49:42.494562368","-1"
"38290","42290","M","59","100000.0","290000.0","Approved","1","2022-10-17 19:29:07.753693856","0"
"38291","42291","M","46","110000.0","160000.0","Rejected","1","2022-10-17 20:08:33.012825328","0"
"38292","42292","M","51","70000.0","170000.0","Rejected","1","2022-10-17 20:47:58.271956800","0"
"38293","42293","M","46","25000.0","240000.0","Approved","0","2022-10-17 21:27:23.531088288","1"
"38294","42294","F","47","75000.0","200000.0","Rejected","1","2022-10-17 22:06:48.790219760","0"
"38295","42295","F","54","105000.0","120000.0","pending","1","2022-10-17 22:46:14.049351232","0"
"38296","42296","F","38","25000.0","200000.0","Rejected","1","2022-10-17 23:25:39.308482720","0"
"38297","42297","F","62","100000.0","190000.0","Approved","1","2022-10-18 00:05:04.567614192","0"
"38298","42298","M","60","30000.0","80000.0","Approved","1","2022-10-18 00:44:29.826745680","0"
"38299","42299","F","53","20000.0","240000.0","Approved","1","2022-10-18 01:23:55.085877152","0"
"38300","42300","M","54","90000.0","200000.0","Approved","1","2022-10-18 02:03:20.345008624","0"
"38301","42301","F","39","85000.0","60000.0","Rejected","1","2022-10-18 02:42:45.604140112","0"
"38302","42302","M","58","110000.0","80000.0","Approved","1","2022-10-18 03:22:10.863271584","0"
"38303","42303","F","63","85000.0","80000.0","Approved","0","2022-10-18 04:01:36.122403072","1"
"38304","42304","M","57","45000.0","60000.0","Rejected","0","2022-10-18 04:41:01.381534544","1"
"38305","42305","F","27","110000.0","100000.0","pending","0","2022-10-18 05:20:26.640666016","1"
"38306","42306","M","56","110000.0","190000.0","Rejected","1","2022-10-18 05:59:51.899797504","0"
"38307","42307","M","42","115000.0","80000.0","Approved","0","2022-10-18 06:39:17.158928976","1"
"38308","42308","M","48","95000.0","100000.0","Approved","-1","2022-10-18 07:18:42.418060464","-1"
"38309","42309","F","21","105000.0","280000.0","Rejected","0","2022-10-18 07:58:07.677191936","1"
"38310","42310","F","37","40000.0","210000.0","Rejected","1","2022-10-18 08:37:32.936323408","0"
"38311","42311","F","36","80000.0","190000.0","Rejected","1","2022-10-18 09:16:58.195454896","0"
"38312","42312","F","32","45000.0","110000.0","Approved","1","2022-10-18 09:56:23.454586368","0"
"38313","42313","M","26","50000.0","180000.0","Rejected","1","2022-10-18 10:35:48.713717856","0"
"38314","42314","F","28","105000.0","100000.0","Approved","1","2022-10-18 11:15:13.972849328","0"
"38315","42315","F","44","90000.0","180000.0","Approved","0","2022-10-18 11:54:39.231980800","1"
"38316","42316","M","62","115000.0","240000.0","Approved","-1","2022-10-18 12:34:04.491112288","-1"
"38317","42317","F","57","100000.0","200000.0","Rejected","1","2022-10-18 13:13:29.750243760","0"
"38318","42318","M","29","45000.0","120000.0","Rejected","0","2022-10-18 13:52:55.009375248","1"
"38319","42319","M","46","110000.0","230000.0","Rejected","1","2022-10-18 14:32:20.268506720","0"
"38320","42320","F","59","25000.0","140000.0","Approved","1","2022-10-18 15:11:45.527638192","0"
"38321","42321","F","45","25000.0","110000.0","Rejected","1","2022-10-18 15:51:10.786769680","0"
"38322","42322","F","62","45000.0","140000.0","Approved","0","2022-10-18 16:30:36.045901152","1"
"38323","42323","M","62","100000.0","170000.0","Rejected","1","2022-10-18 17:10:01.305032624","0"
"38324","42324","F","36","115000.0","230000.0","Rejected","1","2022-10-18 17:49:26.564164112","0"
"38325","42325","F","60","85000.0","0.0","Approved","1","2022-10-18 18:28:51.823295584","0"
"38326","42326","F","47","115000.0","0.0","Rejected","0","2022-10-18 19:08:17.082427072","1"
"38327","42327","F","42","80000.0","230000.0","Rejected","1","2022-10-18 19:47:42.341558544","0"
"38328","42328","F","56","115000.0","60000.0","Rejected","1","2022-10-18 20:27:07.600690016","0"
"38329","42329","M","56","60000.0","190000.0","Rejected","1","2022-10-18 21:06:32.859821504","0"
"38330","42330","F","51","25000.0","90000.0","Rejected","1","2022-10-18 21:45:58.118952976","0"
"38331","42331","F","57","40000.0","130000.0","Approved","1","2022-10-18 22:25:23.378084464","0"
"38332","42332","M","64","40000.0","180000.0","Rejected","1","2022-10-18 23:04:48.637215936","0"
"38333","42333","F","60","45000.0","130000.0","Rejected","0","2022-10-18 23:44:13.896347408","1"
"38334","42334","F","24","35000.0","250000.0","Rejected","0","2022-10-19 00:23:39.155478896","1"
"38335","42335","F","59","70000.0","50000.0","Rejected","1","2022-10-19 01:03:04.414610368","0"
"38336","42336","M","56","75000.0","150000.0","Rejected","1","2022-10-19 01:42:29.673741856","0"
"38337","42337","M","63","100000.0","230000.0","Rejected","1","2022-10-19 02:21:54.932873328","0"
"38338","42338","M","54","50000.0","0.0","Rejected","1","2022-10-19 03:01:20.192004800","0"
"38339","42339","F","60","110000.0","190000.0","Rejected","0","2022-10-19 03:40:45.451136288","1"
"38340","42340","M","21","105000.0","260000.0","Approved","1","2022-10-19 04:20:10.710267760","0"
"38341","42341","M","21","95000.0","170000.0","Rejected","-1","2022-10-19 04:59:35.969399248","-1"
"38342","42342","unknown","29","25000.0","0.0","Rejected","1","2022-10-19 05:39:01.228530720","0"
"38343","42343","M","60","20000.0","270000.0","Approved","1","2022-10-19 06:18:26.487662192","0"
"38344","42344","F","63","25000.0","210000.0","Rejected","1","2022-10-19 06:57:51.746793680","0"
"38345","42345","F","21","40000.0","180000.0","Approved","1","2022-10-19 07:37:17.005925152","0"
"38346","42346","F","62","20000.0","280000.0","Rejected","1","2022-10-19 08:16:42.265056640","0"
"38347","42347","F","58","65000.0","220000.0","Approved","1","2022-10-19 08:56:07.524188112","0"
"38348","42348","unknown","62","90000.0","280000.0","Approved","1","2022-10-19 09:35:32.783319584","0"
"38349","42349","F","29","50000.0","160000.0","Approved","1","2022-10-19 10:14:58.042451072","0"
"38350","42350","F","56","65000.0","160000.0","Rejected","1","2022-10-19 10:54:23.301582544","0"
"38351","42351","M","43","40000.0","0.0","Rejected","0","2022-10-19 11:33:48.560714016","1"
"38352","42352","F","32","20000.0","260000.0","Approved","0","2022-10-19 12:13:13.819845504","1"
"38353","42353","F","55","110000.0","180000.0","pending","0","2022-10-19 12:52:39.078976976","1"
"38354","42354","F","42","55000.0","280000.0","Rejected","0","2022-10-19 13:32:04.338108464","1"
"38355","42355","F","61","35000.0","70000.0","Approved","0","2022-10-19 14:11:29.597239936","1"
"38356","42356","F","53","55000.0","140000.0","Approved","1","2022-10-19 14:50:54.856371408","0"
"38357","42357","M","27","20000.0","130000.0","Approved","1","2022-10-19 15:30:20.115502896","0"
"38358","42358","M","32","25000.0","270000.0","Rejected","0","2022-10-19 16:09:45.374634368","1"
"38359","42359","M","32","75000.0","170000.0","Rejected","0","2022-10-19 16:49:10.633765856","1"
"38360","42360","F","36","40000.0","170000.0","Approved","1","2022-10-19 17:28:35.892897328","0"
"38361","42361","M","51","85000.0","70000.0","Approved","1","2022-10-19 18:08:01.152028800","0"
"38362","42362","M","61","65000.0","200000.0","Approved","0","2022-10-19 18:47:26.411160288","1"
"38363","42363","F","47","25000.0","170000.0","Rejected","1","2022-10-19 19:26:51.670291760","0"
"38364","42364","M","55","70000.0","80000.0","Approved","1","2022-10-19 20:06:16.929423248","0"
"38365","42365","F","35","85000.0","260000.0","Approved","1","2022-10-19 20:45:42.188554720","0"
"38366","42366","M","44","75000.0","200000.0","Rejected","0","2022-10-19 21:25:07.447686192","1"
"38367","42367","F","43","45000.0","290000.0","Rejected","0","2022-10-19 22:04:32.706817680","1"
"38368","42368","M","52","20000.0","180000.0","Approved","1","2022-10-19 22:43:57.965949152","0"
"38369","42369","M","44","60000.0","210000.0","Approved","0","2022-10-19 23:23:23.225080640","1"
"38370","42370","F","36","85000.0","140000.0","Approved","0","2022-10-20 00:02:48.484212112","1"
"38371","42371","F","32","25000.0","180000.0","Approved","1","2022-10-20 00:42:13.743343584","0"
"38372","42372","M","32","110000.0","130000.0","Rejected","1","2022-10-20 01:21:39.002475072","0"
"38373","42373","F","21","55000.0","70000.0","Approved","0","2022-10-20 02:01:04.261606544","1"
"38374","42374","unknown","37","55000.0","70000.0","Rejected","1","2022-10-20 02:40:29.520738032","0"
"38375","42375","M","57","50000.0","130000.0","Rejected","1","2022-10-20 03:19:54.779869504","0"
"38376","42376","F","24","110000.0","70000.0","Rejected","1","2022-10-20 03:59:20.039000976","0"
"38377","42377","M","25","115000.0","90000.0","Approved","1","2022-10-20 04:38:45.298132464","0"
"38378","42378","M","52","110000.0","90000.0","Approved","1","2022-10-20 05:18:10.557263936","0"
"38379","42379","M","41","100000.0","240000.0","Rejected","1","2022-10-20 05:57:35.816395408","0"
"38380","42380","M","60","45000.0","160000.0","Rejected","1","2022-10-20 06:37:01.075526896","0"
"38381","42381","M","60","95000.0","60000.0","Rejected","1","2022-10-20 07:16:26.334658368","0"
"38382","42382","M","55","50000.0","100000.0","Rejected","1","2022-10-20 07:55:51.593789856","0"
"38383","42383","M","57","55000.0","60000.0","Rejected","1","2022-10-20 08:35:16.852921328","0"
"38384","42384","F","60","30000.0","100000.0","Rejected","1","2022-10-20 09:14:42.112052800","0"
"38385","42385","F","56","70000.0","220000.0","Approved","0","2022-10-20 09:54:07.371184288","1"
"38386","42386","F","44","100000.0","250000.0","Rejected","1","2022-10-20 10:33:32.630315760","0"
"38387","42387","M","33","85000.0","260000.0","Approved","1","2022-10-20 11:12:57.889447248","0"
"38388","42388","F","56","55000.0","90000.0","Rejected","-1","2022-10-20 11:52:23.148578720","-1"
"38389","42389","M","35","85000.0","220000.0","Rejected","0","2022-10-20 12:31:48.407710192","1"
"38390","42390","M","32","85000.0","70000.0","Rejected","1","2022-10-20 13:11:13.666841680","0"
"38391","42391","F","28","75000.0","290000.0","Approved","1","2022-10-20 13:50:38.925973152","0"
"38392","42392","F","49","45000.0","150000.0","Approved","1","2022-10-20 14:30:04.185104640","0"
"38393","42393","M","31","20000.0","50000.0","Rejected","1","2022-10-20 15:09:29.444236112","0"
"38394","42394","M","38","20000.0","80000.0","pending","1","2022-10-20 15:48:54.703367584","0"
"38395","42395","F","53","115000.0","260000.0","Approved","1","2022-10-20 16:28:19.962499072","0"
"38396","42396","F","57","105000.0","130000.0","Approved","1","2022-10-20 17:07:45.221630544","0"
"38397","42397","M","35","40000.0","50000.0","Rejected","1","2022-10-20 17:47:10.480762032","0"
"38398","42398","F","59","40000.0","210000.0","Approved","1","2022-10-20 18:26:35.739893504","0"
"38399","42399","M","23","50000.0","0.0","Rejected","1","2022-10-20 19:06:00.999024976","0"
"38400","42400","F","21","75000.0","50000.0","pending","0","2022-10-20 19:45:26.258156464","1"
"38401","42401","M","39","20000.0","230000.0","Approved","1","2022-10-20 20:24:51.517287936","0"
"38402","42402","M","35","110000.0","200000.0","Approved","1","2022-10-20 21:04:16.776419424","0"
"38403","42403","M","62","95000.0","50000.0","Approved","1","2022-10-20 21:43:42.035550896","0"
"38404","42404","F","27","70000.0","190000.0","Approved","1","2022-10-20 22:23:07.294682368","0"
"38405","42405","M","37","105000.0","90000.0","Approved","0","2022-10-20 23:02:32.553813856","1"
"38406","42406","F","37","75000.0","250000.0","Approved","0","2022-10-20 23:41:57.812945328","1"
"38407","42407","F","40","25000.0","130000.0","Approved","1","2022-10-21 00:21:23.072076800","0"
"38408","42408","F","59","75000.0","100000.0","Rejected","1","2022-10-21 01:00:48.331208288","0"
"38409","42409","M","59","65000.0","140000.0","Approved","1","2022-10-21 01:40:13.590339760","0"
"38410","42410","M","47","90000.0","250000.0","Approved","1","2022-10-21 02:19:38.849471248","0"
"38411","42411","M","21","55000.0","110000.0","Approved","1","2022-10-21 02:59:04.108602720","0"
"38412","42412","M","59","55000.0","180000.0","Approved","1","2022-10-21 03:38:29.367734192","0"
"38413","42413","unknown","51","115000.0","220000.0","Approved","0","2022-10-21 04:17:54.626865680","1"
"38414","42414","unknown","30","110000.0","120000.0","Approved","1","2022-10-21 04:57:19.885997152","0"
"38415","42415","M","45","110000.0","210000.0","Approved","1","2022-10-21 05:36:45.145128640","0"
