loan_id,customer_id,gender,age,income,loan_amount,loan_status,credit_history,application_date
32159,36159,F,25,65000.0,210000.0,Approved,0,2022-05-02 23:19:04.018600464
32160,36160,F,34,60000.0,180000.0,default,0,2022-05-02 23:58:29.277731952
32161,36161,M,60,85000.0,150000.0,Approved,1,2022-05-03 00:37:54.536863424
32162,36162,F,34,75000.0,70000.0,Rejected,1,2022-05-03 01:17:19.795994912
32163,36163,F,39,40000.0,220000.0,Approved,1,2022-05-03 01:56:45.055126384
32164,36164,M,35,110000.0,230000.0,Approved,1,2022-05-03 02:36:10.314257856
32165,36165,F,21,90000.0,90000.0,Rejected,1,2022-05-03 03:15:35.573389344
32166,36166,F,21,85000.0,220000.0,default,0,2022-05-03 03:55:00.832520816
32167,36167,M,42,65000.0,50000.0,Approved,1,2022-05-03 04:34:26.091652304
32168,36168,M,56,115000.0,80000.0,Rejected,-1,2022-05-03 05:13:51.350783776
32169,36169,F,30,20000.0,100000.0,Rejected,0,2022-05-03 05:53:16.609915248
32170,36170,F,37,90000.0,290000.0,Rejected,1,2022-05-03 06:32:41.869046736
32171,36171,M,51,25000.0,190000.0,Rejected,1,2022-05-03 07:12:07.128178208
32172,36172,unknown,33,80000.0,180000.0,Rejected,0,2022-05-03 07:51:32.387309680
32173,36173,F,31,80000.0,0.0,Approved,0,2022-05-03 08:30:57.646441168
32174,36174,M,62,100000.0,90000.0,Approved,1,2022-05-03 09:10:22.905572640
32175,36175,M,32,20000.0,0.0,Approved,0,2022-05-03 09:49:48.164704128
32176,36176,M,23,30000.0,110000.0,Approved,0,2022-05-03 10:29:13.423835600
32177,36177,F,55,105000.0,220000.0,Approved,1,2022-05-03 11:08:38.682967072
32178,36178,F,32,85000.0,240000.0,Approved,0,2022-05-03 11:48:03.942098560
32179,36179,F,41,25000.0,50000.0,Rejected,1,2022-05-03 12:27:29.201230032
32180,36180,F,26,60000.0,230000.0,Approved,1,2022-05-03 13:06:54.460361520
32181,36181,M,24,65000.0,180000.0,Approved,1,2022-05-03 13:46:19.719492992
32182,36182,F,41,85000.0,180000.0,Approved,1,2022-05-03 14:25:44.978624464
32183,36183,M,36,35000.0,130000.0,Approved,1,2022-05-03 15:05:10.237755952
32184,36184,M,43,45000.0,280000.0,Approved,1,2022-05-03 15:44:35.496887424
32185,36185,F,64,105000.0,90000.0,Rejected,1,2022-05-03 16:24:00.756018912
32186,36186,M,39,100000.0,140000.0,Rejected,0,2022-05-03 17:03:26.015150384
32187,36187,F,48,75000.0,60000.0,Approved,0,2022-05-03 17:42:51.274281856
32188,36188,unknown,25,55000.0,160000.0,Rejected,1,2022-05-03 18:22:16.533413344
32189,36189,F,61,85000.0,280000.0,Rejected,-1,2022-05-03 19:01:41.792544816
32190,36190,M,57,35000.0,110000.0,Rejected,0,2022-05-03 19:41:07.051676304
32191,36191,M,44,60000.0,250000.0,Rejected,1,2022-05-03 20:20:32.310807776
32192,36192,M,29,70000.0,50000.0,Approved,0,2022-05-03 20:59:57.569939248
32193,36193,F,40,65000.0,260000.0,Approved,1,2022-05-03 21:39:22.829070736
32194,36194,F,34,60000.0,130000.0,Approved,0,2022-05-03 22:18:48.088202208
32195,36195,F,21,55000.0,60000.0,Approved,1,2022-05-03 22:58:13.347333696
32196,36196,F,43,75000.0,130000.0,default,0,2022-05-03 23:37:38.606465168
32197,36197,F,40,55000.0,190000.0,Rejected,1,2022-05-04 00:17:03.865596640
32198,36198,F,28,80000.0,280000.0,Rejected,1,2022-05-04 00:56:29.124728128
32199,36199,M,31,70000.0,130000.0,default,1,2022-05-04 01:35:54.383859600
32200,36200,F,53,55000.0,140000.0,Rejected,1,2022-05-04 02:15:19.642991072
32201,36201,F,45,100000.0,220000.0,Approved,0,2022-05-04 02:54:44.902122560
32202,36202,M,37,20000.0,50000.0,Approved,0,2022-05-04 03:34:10.161254032
32203,36203,unknown,34,45000.0,230000.0,Approved,1,2022-05-04 04:13:35.420385520
32204,36204,F,30,70000.0,50000.0,Rejected,1,2022-05-04 04:53:00.679516992
32205,36205,F,22,110000.0,290000.0,Rejected,0,2022-05-04 05:32:25.938648464
32206,36206,F,21,25000.0,0.0,Rejected,0,2022-05-04 06:11:51.197779952
32207,36207,M,55,80000.0,240000.0,Approved,1,2022-05-04 06:51:16.456911424
32208,36208,M,63,35000.0,160000.0,Approved,0,2022-05-04 07:30:41.716042912
32209,36209,M,39,20000.0,90000.0,Rejected,1,2022-05-04 08:10:06.975174384
32210,36210,F,60,105000.0,60000.0,Approved,0,2022-05-04 08:49:32.234305856
32211,36211,F,32,110000.0,260000.0,Approved,1,2022-05-04 09:28:57.493437344
32212,36212,M,44,45000.0,240000.0,Approved,1,2022-05-04 10:08:22.752568816
32213,36213,F,30,105000.0,280000.0,Rejected,1,2022-05-04 10:47:48.011700304
32214,36214,M,55,55000.0,110000.0,Rejected,1,2022-05-04 11:27:13.270831776
32215,36215,M,43,20000.0,150000.0,Approved,0,2022-05-04 12:06:38.529963248
32216,36216,M,45,40000.0,280000.0,Approved,0,2022-05-04 12:46:03.789094736
32217,36217,M,59,85000.0,140000.0,Rejected,0,2022-05-04 13:25:29.048226208
32218,36218,M,54,40000.0,120000.0,Approved,1,2022-05-04 14:04:54.307357696
32219,36219,M,64,75000.0,200000.0,Approved,1,2022-05-04 14:44:19.566489168
32220,36220,M,39,35000.0,170000.0,default,0,2022-05-04 15:23:44.825620640
32221,36221,M,41,40000.0,100000.0,Rejected,1,2022-05-04 16:03:10.084752128
32222,36222,M,48,85000.0,270000.0,Approved,0,2022-05-04 16:42:35.343883600
32223,36223,F,41,105000.0,210000.0,Approved,1,2022-05-04 17:22:00.603015088
32224,36224,M,40,95000.0,110000.0,default,0,2022-05-04 18:01:25.862146560
32225,36225,F,36,25000.0,210000.0,Approved,0,2022-05-04 18:40:51.121278032
32226,36226,M,58,115000.0,290000.0,Approved,1,2022-05-04 19:20:16.380409520
32227,36227,M,45,35000.0,90000.0,Approved,0,2022-05-04 19:59:41.639540992
32228,36228,M,48,90000.0,210000.0,Approved,0,2022-05-04 20:39:06.898672464
32229,36229,F,30,95000.0,0.0,Rejected,-1,2022-05-04 21:18:32.157803952
32230,36230,M,32,65000.0,170000.0,Rejected,1,2022-05-04 21:57:57.416935424
32231,36231,F,36,75000.0,240000.0,Approved,1,2022-05-04 22:37:22.676066912
32232,36232,F,42,25000.0,230000.0,Approved,1,2022-05-04 23:16:47.935198384
32233,36233,M,22,25000.0,170000.0,Rejected,0,2022-05-04 23:56:13.194329856
32234,36234,F,61,25000.0,150000.0,Rejected,1,2022-05-05 00:35:38.453461344
32235,36235,M,61,110000.0,220000.0,Rejected,1,2022-05-05 01:15:03.712592816
32236,36236,M,51,45000.0,200000.0,Approved,1,2022-05-05 01:54:28.971724304
32237,36237,M,35,60000.0,170000.0,Approved,0,2022-05-05 02:33:54.230855776
32238,36238,M,38,95000.0,80000.0,Rejected,1,2022-05-05 03:13:19.489987248
32239,36239,M,54,110000.0,250000.0,Approved,1,2022-05-05 03:52:44.749118736
32240,36240,F,33,90000.0,250000.0,Rejected,0,2022-05-05 04:32:10.008250208
32241,36241,M,48,30000.0,130000.0,Rejected,1,2022-05-05 05:11:35.267381696
32242,36242,F,62,55000.0,130000.0,Approved,0,2022-05-05 05:51:00.526513168
32243,36243,M,39,80000.0,170000.0,Approved,0,2022-05-05 06:30:25.785644640
32244,36244,unknown,47,25000.0,140000.0,Rejected,1,2022-05-05 07:09:51.044776128
32245,36245,M,63,60000.0,240000.0,Rejected,0,2022-05-05 07:49:16.303907600
32246,36246,F,36,50000.0,290000.0,Approved,0,2022-05-05 08:28:41.563039088
32247,36247,F,55,45000.0,70000.0,Approved,0,2022-05-05 09:08:06.822170560
32248,36248,M,55,105000.0,80000.0,Rejected,0,2022-05-05 09:47:32.081302032
32249,36249,M,63,35000.0,140000.0,Rejected,1,2022-05-05 10:26:57.340433520
32250,36250,M,59,85000.0,160000.0,Rejected,1,2022-05-05 11:06:22.599564992
32251,36251,M,54,105000.0,110000.0,Approved,1,2022-05-05 11:45:47.858696480
32252,36252,M,49,105000.0,280000.0,Approved,0,2022-05-05 12:25:13.117827952
32253,36253,F,31,30000.0,240000.0,Approved,1,2022-05-05 13:04:38.376959424
32254,36254,M,51,100000.0,270000.0,Approved,1,2022-05-05 13:44:03.636090912
32255,36255,F,33,110000.0,140000.0,Rejected,1,2022-05-05 14:23:28.895222384
32256,36256,M,40,100000.0,270000.0,Rejected,1,2022-05-05 15:02:54.154353856
32257,36257,F,53,90000.0,280000.0,Rejected,0,2022-05-05 15:42:19.413485344
32258,36258,M,51,70000.0,280000.0,Rejected,-1,2022-05-05 16:21:44.672616816
32259,36259,M,39,95000.0,50000.0,Rejected,0,2022-05-05 17:01:09.931748304
32260,36260,M,29,75000.0,170000.0,Rejected,0,2022-05-05 17:40:35.190879776
32261,36261,M,42,60000.0,230000.0,Rejected,1,2022-05-05 18:20:00.450011248
32262,36262,F,33,70000.0,250000.0,Rejected,1,2022-05-05 18:59:25.709142736
32263,36263,F,32,85000.0,100000.0,Rejected,1,2022-05-05 19:38:50.968274208
32264,36264,F,35,75000.0,200000.0,Rejected,0,2022-05-05 20:18:16.227405696
32265,36265,F,53,85000.0,160000.0,Rejected,0,2022-05-05 20:57:41.486537168
32266,36266,F,43,25000.0,220000.0,Approved,0,2022-05-05 21:37:06.745668640
32267,36267,F,37,45000.0,240000.0,Rejected,1,2022-05-05 22:16:32.004800128
32268,36268,M,61,25000.0,160000.0,Approved,0,2022-05-05 22:55:57.263931600
32269,36269,M,53,25000.0,50000.0,Rejected,0,2022-05-05 23:35:22.523063088
32270,36270,M,43,80000.0,200000.0,Approved,1,2022-05-06 00:14:47.782194560
32271,36271,F,40,115000.0,0.0,Rejected,0,2022-05-06 00:54:13.041326032
32272,36272,M,58,30000.0,250000.0,Rejected,0,2022-05-06 01:33:38.300457520
32273,36273,F,28,25000.0,100000.0,Rejected,1,2022-05-06 02:13:03.559588992
32274,36274,M,51,110000.0,220000.0,Approved,1,2022-05-06 02:52:28.818720480
32275,36275,F,21,105000.0,150000.0,Rejected,0,2022-05-06 03:31:54.077851952
32276,36276,unknown,21,70000.0,120000.0,default,0,2022-05-06 04:11:19.336983424
32277,36277,M,63,40000.0,150000.0,Rejected,1,2022-05-06 04:50:44.596114912
32278,36278,F,44,25000.0,220000.0,Approved,1,2022-05-06 05:30:09.855246384
32279,36279,F,35,25000.0,230000.0,Rejected,1,2022-05-06 06:09:35.114377872
32280,36280,unknown,57,80000.0,60000.0,Rejected,1,2022-05-06 06:49:00.373509344
32281,36281,M,21,90000.0,240000.0,Rejected,1,2022-05-06 07:28:25.632640816
32282,36282,F,22,40000.0,270000.0,Approved,1,2022-05-06 08:07:50.891772304
32283,36283,M,22,70000.0,220000.0,Approved,1,2022-05-06 08:47:16.150903776
32284,36284,F,59,70000.0,150000.0,Rejected,-1,2022-05-06 09:26:41.410035248
32285,36285,F,46,110000.0,260000.0,Approved,1,2022-05-06 10:06:06.669166736
32286,36286,F,61,30000.0,170000.0,Rejected,1,2022-05-06 10:45:31.928298208
32287,36287,M,52,100000.0,210000.0,Approved,0,2022-05-06 11:24:57.187429696
32288,36288,F,42,95000.0,90000.0,Approved,0,2022-05-06 12:04:22.446561168
32289,36289,M,28,90000.0,50000.0,Approved,0,2022-05-06 12:43:47.705692640
32290,36290,M,38,45000.0,210000.0,Rejected,1,2022-05-06 13:23:12.964824128
32291,36291,F,56,25000.0,90000.0,Approved,-1,2022-05-06 14:02:38.223955600
32292,36292,F,31,100000.0,60000.0,Approved,1,2022-05-06 14:42:03.483087088
32293,36293,unknown,53,75000.0,90000.0,default,1,2022-05-06 15:21:28.742218560
32294,36294,F,32,80000.0,240000.0,Approved,1,2022-05-06 16:00:54.001350032
32295,36295,M,42,105000.0,110000.0,Rejected,1,2022-05-06 16:40:19.260481520
32296,36296,M,24,30000.0,210000.0,Approved,0,2022-05-06 17:19:44.519612992
32297,36297,M,41,40000.0,220000.0,Approved,0,2022-05-06 17:59:09.778744480
32298,36298,M,48,60000.0,100000.0,Approved,1,2022-05-06 18:38:35.037875952
32299,36299,M,46,55000.0,200000.0,Approved,1,2022-05-06 19:18:00.297007424
32300,36300,M,39,115000.0,110000.0,Rejected,-1,2022-05-06 19:57:25.556138912
32301,36301,M,37,50000.0,220000.0,Approved,1,2022-05-06 20:36:50.815270384
32302,36302,F,33,110000.0,110000.0,Approved,1,2022-05-06 21:16:16.074401872
32303,36303,F,55,70000.0,160000.0,Rejected,1,2022-05-06 21:55:41.333533344
32304,36304,F,56,25000.0,120000.0,Rejected,0,2022-05-06 22:35:06.592664816
32305,36305,M,42,85000.0,0.0,Approved,0,2022-05-06 23:14:31.851796304
32306,36306,M,38,95000.0,220000.0,Rejected,1,2022-05-06 23:53:57.110927776
32307,36307,M,49,35000.0,70000.0,default,1,2022-05-07 00:33:22.370059264
32308,36308,M,46,60000.0,290000.0,Rejected,-1,2022-05-07 01:12:47.629190736
32309,36309,F,51,35000.0,220000.0,default,1,2022-05-07 01:52:12.888322208
32310,36310,F,34,35000.0,190000.0,Rejected,1,2022-05-07 02:31:38.147453696
32311,36311,F,56,90000.0,130000.0,Rejected,-1,2022-05-07 03:11:03.406585168
32312,36312,F,35,70000.0,150000.0,default,1,2022-05-07 03:50:28.665716640
32313,36313,M,39,20000.0,210000.0,Approved,1,2022-05-07 04:29:53.924848128
32314,36314,M,27,115000.0,100000.0,Rejected,1,2022-05-07 05:09:19.183979600
32315,36315,F,59,90000.0,160000.0,Approved,1,2022-05-07 05:48:44.443111088
32316,36316,F,50,25000.0,220000.0,Rejected,0,2022-05-07 06:28:09.702242560
32317,36317,F,31,90000.0,180000.0,Rejected,1,2022-05-07 07:07:34.961374032
32318,36318,F,59,105000.0,280000.0,Rejected,1,2022-05-07 07:47:00.220505520
32319,36319,M,52,60000.0,120000.0,Rejected,0,2022-05-07 08:26:25.479636992
32320,36320,M,41,95000.0,280000.0,Approved,0,2022-05-07 09:05:50.738768480
32321,36321,M,21,45000.0,220000.0,Approved,1,2022-05-07 09:45:15.997899952
32322,36322,M,36,30000.0,130000.0,Rejected,0,2022-05-07 10:24:41.257031424
32323,36323,M,25,25000.0,80000.0,Approved,1,2022-05-07 11:04:06.516162912
32324,36324,M,54,20000.0,120000.0,Rejected,1,2022-05-07 11:43:31.775294384
32325,36325,F,55,70000.0,100000.0,Approved,1,2022-05-07 12:22:57.034425872
32326,36326,F,23,30000.0,280000.0,Approved,0,2022-05-07 13:02:22.293557344
32327,36327,M,58,80000.0,180000.0,default,0,2022-05-07 13:41:47.552688816
32328,36328,M,56,20000.0,220000.0,Rejected,0,2022-05-07 14:21:12.811820304
32329,36329,F,63,25000.0,60000.0,Approved,1,2022-05-07 15:00:38.070951776
32330,36330,M,26,90000.0,290000.0,Approved,1,2022-05-07 15:40:03.330083264
32331,36331,F,48,100000.0,270000.0,Rejected,1,2022-05-07 16:19:28.589214736
32332,36332,F,30,100000.0,170000.0,Approved,0,2022-05-07 16:58:53.848346208
32333,36333,F,39,35000.0,290000.0,Rejected,0,2022-05-07 17:38:19.107477696
32334,36334,M,33,20000.0,180000.0,Approved,0,2022-05-07 18:17:44.366609168
32335,36335,F,41,95000.0,270000.0,Approved,1,2022-05-07 18:57:09.625740656
32336,36336,M,26,35000.0,210000.0,Approved,0,2022-05-07 19:36:34.884872128
32337,36337,M,34,50000.0,120000.0,Approved,0,2022-05-07 20:16:00.144003600
32338,36338,M,24,45000.0,240000.0,Approved,0,2022-05-07 20:55:25.403135088
32339,36339,F,43,115000.0,120000.0,Rejected,1,2022-05-07 21:34:50.662266560
32340,36340,M,34,110000.0,130000.0,Approved,0,2022-05-07 22:14:15.921398032
32341,36341,F,47,65000.0,240000.0,Approved,0,2022-05-07 22:53:41.180529520
32342,36342,M,41,100000.0,190000.0,Rejected,1,2022-05-07 23:33:06.439660992
32343,36343,M,32,95000.0,190000.0,Approved,1,2022-05-08 00:12:31.698792480
32344,36344,F,25,65000.0,160000.0,default,1,2022-05-08 00:51:56.957923952
32345,36345,M,55,25000.0,110000.0,Approved,0,2022-05-08 01:31:22.217055424
32346,36346,M,49,95000.0,220000.0,Approved,0,2022-05-08 02:10:47.476186912
32347,36347,M,22,85000.0,0.0,Rejected,1,2022-05-08 02:50:12.735318384
32348,36348,M,21,35000.0,90000.0,Rejected,0,2022-05-08 03:29:37.994449872
32349,36349,M,50,70000.0,80000.0,Approved,0,2022-05-08 04:09:03.253581344
32350,36350,F,30,100000.0,140000.0,Rejected,-1,2022-05-08 04:48:28.512712816
32351,36351,F,59,95000.0,210000.0,Approved,1,2022-05-08 05:27:53.771844304
32352,36352,F,61,25000.0,240000.0,default,0,2022-05-08 06:07:19.030975776
32353,36353,F,47,65000.0,170000.0,Approved,0,2022-05-08 06:46:44.290107264
32354,36354,F,61,105000.0,50000.0,Approved,1,2022-05-08 07:26:09.549238736
32355,36355,F,22,20000.0,140000.0,Rejected,1,2022-05-08 08:05:34.808370208
32356,36356,F,63,85000.0,280000.0,default,1,2022-05-08 08:45:00.067501696
32357,36357,M,23,45000.0,160000.0,Rejected,1,2022-05-08 09:24:25.326633168
32358,36358,M,50,35000.0,70000.0,Rejected,1,2022-05-08 10:03:50.585764656
32359,36359,F,36,95000.0,80000.0,default,0,2022-05-08 10:43:15.844896128
32360,36360,M,22,55000.0,200000.0,Approved,1,2022-05-08 11:22:41.104027600
32361,36361,F,63,80000.0,150000.0,Approved,1,2022-05-08 12:02:06.363159088
32362,36362,F,27,105000.0,50000.0,Rejected,1,2022-05-08 12:41:31.622290560
32363,36363,M,59,75000.0,260000.0,Approved,1,2022-05-08 13:20:56.881422048
32364,36364,F,35,65000.0,180000.0,Approved,1,2022-05-08 14:00:22.140553520
32365,36365,M,54,80000.0,250000.0,Rejected,1,2022-05-08 14:39:47.399684992
32366,36366,unknown,32,25000.0,260000.0,default,0,2022-05-08 15:19:12.658816480
32367,36367,unknown,47,30000.0,90000.0,Rejected,0,2022-05-08 15:58:37.917947952
32368,36368,F,57,45000.0,270000.0,Approved,1,2022-05-08 16:38:03.177079424
32369,36369,M,46,115000.0,140000.0,Rejected,0,2022-05-08 17:17:28.436210912
32370,36370,M,34,25000.0,90000.0,Rejected,1,2022-05-08 17:56:53.695342384
32371,36371,F,31,75000.0,140000.0,Rejected,1,2022-05-08 18:36:18.954473872
32372,36372,F,28,20000.0,0.0,Rejected,-1,2022-05-08 19:15:44.213605344
32373,36373,M,59,105000.0,280000.0,Approved,1,2022-05-08 19:55:09.472736816
32374,36374,M,48,85000.0,290000.0,Rejected,0,2022-05-08 20:34:34.731868304
32375,36375,M,44,70000.0,50000.0,Approved,1,2022-05-08 21:13:59.990999776
32376,36376,F,32,115000.0,100000.0,Approved,1,2022-05-08 21:53:25.250131264
32377,36377,F,40,30000.0,230000.0,Approved,1,2022-05-08 22:32:50.509262736
32378,36378,M,49,55000.0,250000.0,Rejected,1,2022-05-08 23:12:15.768394208
32379,36379,M,24,80000.0,180000.0,Approved,1,2022-05-08 23:51:41.027525696
32380,36380,F,37,20000.0,130000.0,default,1,2022-05-09 00:31:06.286657168
32381,36381,F,31,105000.0,130000.0,Approved,1,2022-05-09 01:10:31.545788656
32382,36382,F,50,95000.0,180000.0,Approved,0,2022-05-09 01:49:56.804920128
32383,36383,F,48,40000.0,50000.0,Approved,1,2022-05-09 02:29:22.064051600
32384,36384,M,34,50000.0,220000.0,Approved,-1,2022-05-09 03:08:47.323183088
32385,36385,M,22,50000.0,190000.0,default,1,2022-05-09 03:48:12.582314560
32386,36386,unknown,29,105000.0,180000.0,Rejected,0,2022-05-09 04:27:37.841446048
32387,36387,unknown,28,50000.0,100000.0,Rejected,0,2022-05-09 05:07:03.100577520
32388,36388,F,46,45000.0,90000.0,Approved,0,2022-05-09 05:46:28.359708992
32389,36389,F,28,95000.0,70000.0,Approved,1,2022-05-09 06:25:53.618840480
32390,36390,F,42,75000.0,280000.0,Approved,1,2022-05-09 07:05:18.877971952
32391,36391,M,48,55000.0,270000.0,Rejected,-1,2022-05-09 07:44:44.137103440
32392,36392,M,60,75000.0,190000.0,Rejected,1,2022-05-09 08:24:09.396234912
32393,36393,F,32,110000.0,120000.0,Approved,0,2022-05-09 09:03:34.655366384
32394,36394,unknown,29,65000.0,240000.0,Rejected,1,2022-05-09 09:42:59.914497872
32395,36395,F,28,20000.0,80000.0,Rejected,1,2022-05-09 10:22:25.173629344
32396,36396,F,37,95000.0,250000.0,Rejected,1,2022-05-09 11:01:50.432760816
32397,36397,M,50,25000.0,260000.0,Approved,0,2022-05-09 11:41:15.691892304
32398,36398,M,51,25000.0,120000.0,Rejected,0,2022-05-09 12:20:40.951023776
32399,36399,M,30,80000.0,170000.0,Rejected,1,2022-05-09 13:00:06.210155264
32400,36400,unknown,26,60000.0,200000.0,Approved,0,2022-05-09 13:39:31.469286736
32401,36401,F,41,75000.0,100000.0,Approved,1,2022-05-09 14:18:56.728418208
32402,36402,M,27,50000.0,130000.0,Rejected,0,2022-05-09 14:58:21.987549696
32403,36403,F,57,95000.0,200000.0,Approved,1,2022-05-09 15:37:47.246681168
32404,36404,F,24,25000.0,190000.0,Approved,1,2022-05-09 16:17:12.505812656
32405,36405,F,55,25000.0,160000.0,Rejected,1,2022-05-09 16:56:37.764944128
32406,36406,F,22,75000.0,100000.0,Rejected,1,2022-05-09 17:36:03.024075600
32407,36407,M,57,50000.0,180000.0,Approved,0,2022-05-09 18:15:28.283207088
32408,36408,F,49,115000.0,140000.0,Rejected,1,2022-05-09 18:54:53.542338560
32409,36409,unknown,35,35000.0,100000.0,Approved,1,2022-05-09 19:34:18.801470048
32410,36410,M,39,95000.0,120000.0,Approved,1,2022-05-09 20:13:44.060601520
32411,36411,F,51,25000.0,110000.0,Approved,1,2022-05-09 20:53:09.319732992
32412,36412,M,29,50000.0,140000.0,Rejected,0,2022-05-09 21:32:34.578864480
32413,36413,M,61,110000.0,290000.0,default,1,2022-05-09 22:11:59.837995952
32414,36414,M,42,50000.0,290000.0,Rejected,1,2022-05-09 22:51:25.097127440
32415,36415,F,55,75000.0,220000.0,Rejected,0,2022-05-09 23:30:50.356258912
32416,36416,F,43,20000.0,240000.0,Approved,1,2022-05-10 00:10:15.615390384
32417,36417,M,41,45000.0,150000.0,Rejected,1,2022-05-10 00:49:40.874521872
32418,36418,F,42,25000.0,240000.0,Approved,1,2022-05-10 01:29:06.133653344
32419,36419,M,37,20000.0,260000.0,Rejected,0,2022-05-10 02:08:31.392784832
32420,36420,M,54,25000.0,250000.0,Rejected,0,2022-05-10 02:47:56.651916304
32421,36421,M,59,95000.0,100000.0,Approved,0,2022-05-10 03:27:21.911047776
32422,36422,F,59,50000.0,260000.0,Approved,1,2022-05-10 04:06:47.170179264
32423,36423,F,26,90000.0,250000.0,Approved,1,2022-05-10 04:46:12.429310736
32424,36424,F,55,70000.0,230000.0,Rejected,1,2022-05-10 05:25:37.688442208
32425,36425,F,30,110000.0,260000.0,Approved,0,2022-05-10 06:05:02.947573696
32426,36426,M,21,45000.0,260000.0,Approved,0,2022-05-10 06:44:28.206705168
32427,36427,F,33,70000.0,190000.0,Approved,1,2022-05-10 07:23:53.465836656
32428,36428,M,34,20000.0,220000.0,Approved,1,2022-05-10 08:03:18.724968128
32429,36429,F,57,90000.0,130000.0,Rejected,1,2022-05-10 08:42:43.984099600
32430,36430,M,54,75000.0,70000.0,Rejected,1,2022-05-10 09:22:09.243231088
32431,36431,M,24,80000.0,180000.0,default,1,2022-05-10 10:01:34.502362560
32432,36432,F,35,90000.0,180000.0,Rejected,1,2022-05-10 10:40:59.761494048
32433,36433,M,32,55000.0,250000.0,Rejected,1,2022-05-10 11:20:25.020625520
32434,36434,M,48,35000.0,90000.0,Rejected,0,2022-05-10 11:59:50.279756992
32435,36435,F,45,35000.0,260000.0,Approved,1,2022-05-10 12:39:15.538888480
32436,36436,M,51,95000.0,250000.0,Approved,1,2022-05-10 13:18:40.798019952
32437,36437,M,62,25000.0,230000.0,Approved,1,2022-05-10 13:58:06.057151440
32438,36438,M,40,65000.0,90000.0,Rejected,1,2022-05-10 14:37:31.316282912
32439,36439,M,50,35000.0,130000.0,Rejected,1,2022-05-10 15:16:56.575414384
32440,36440,M,62,25000.0,150000.0,Rejected,0,2022-05-10 15:56:21.834545872
32441,36441,M,45,65000.0,50000.0,Approved,1,2022-05-10 16:35:47.093677344
32442,36442,F,34,90000.0,100000.0,Rejected,1,2022-05-10 17:15:12.352808832
32443,36443,F,39,80000.0,220000.0,Rejected,1,2022-05-10 17:54:37.611940304
32444,36444,F,55,50000.0,190000.0,Rejected,0,2022-05-10 18:34:02.871071776
32445,36445,M,53,80000.0,290000.0,Approved,1,2022-05-10 19:13:28.130203264
32446,36446,M,54,75000.0,90000.0,Approved,1,2022-05-10 19:52:53.389334736
32447,36447,F,54,40000.0,180000.0,Approved,0,2022-05-10 20:32:18.648466224
32448,36448,F,62,60000.0,50000.0,default,1,2022-05-10 21:11:43.907597696
32449,36449,M,55,110000.0,200000.0,Rejected,0,2022-05-10 21:51:09.166729168
32450,36450,M,59,95000.0,70000.0,Rejected,0,2022-05-10 22:30:34.425860656
32451,36451,M,47,115000.0,70000.0,Rejected,1,2022-05-10 23:09:59.684992128
32452,36452,F,50,110000.0,160000.0,Approved,0,2022-05-10 23:49:24.944123600
32453,36453,F,64,45000.0,130000.0,Rejected,0,2022-05-11 00:28:50.203255088
32454,36454,M,60,105000.0,160000.0,Rejected,1,2022-05-11 01:08:15.462386560
32455,36455,M,56,80000.0,50000.0,Rejected,0,2022-05-11 01:47:40.721518048
32456,36456,F,52,115000.0,60000.0,Rejected,1,2022-05-11 02:27:05.980649520
32457,36457,M,37,40000.0,60000.0,Approved,1,2022-05-11 03:06:31.239780992
32458,36458,F,45,55000.0,80000.0,Approved,1,2022-05-11 03:45:56.498912480
32459,36459,F,23,60000.0,160000.0,Rejected,-1,2022-05-11 04:25:21.758043952
32460,36460,M,39,20000.0,160000.0,Approved,1,2022-05-11 05:04:47.017175440
32461,36461,M,26,65000.0,130000.0,Rejected,1,2022-05-11 05:44:12.276306912
32462,36462,M,54,115000.0,70000.0,Rejected,1,2022-05-11 06:23:37.535438384
32463,36463,F,61,100000.0,270000.0,Rejected,1,2022-05-11 07:03:02.794569872
32464,36464,F,28,40000.0,210000.0,Approved,1,2022-05-11 07:42:28.053701344
32465,36465,F,32,45000.0,210000.0,Approved,1,2022-05-11 08:21:53.312832832
32466,36466,F,59,25000.0,130000.0,Approved,1,2022-05-11 09:01:18.571964304
32467,36467,F,47,25000.0,280000.0,Approved,1,2022-05-11 09:40:43.831095776
32468,36468,F,47,65000.0,120000.0,Rejected,1,2022-05-11 10:20:09.090227264
32469,36469,F,46,110000.0,210000.0,Rejected,0,2022-05-11 10:59:34.349358736
32470,36470,M,30,90000.0,280000.0,Approved,0,2022-05-11 11:38:59.608490224
32471,36471,F,32,25000.0,0.0,Rejected,0,2022-05-11 12:18:24.867621696
32472,36472,F,64,25000.0,100000.0,Approved,0,2022-05-11 12:57:50.126753168
32473,36473,F,53,95000.0,270000.0,Approved,0,2022-05-11 13:37:15.385884656
32474,36474,F,25,70000.0,230000.0,Rejected,1,2022-05-11 14:16:40.645016128
32475,36475,M,31,80000.0,60000.0,Approved,1,2022-05-11 14:56:05.904147616
32476,36476,M,49,100000.0,90000.0,Approved,1,2022-05-11 15:35:31.163279088
32477,36477,F,33,50000.0,180000.0,Rejected,1,2022-05-11 16:14:56.422410560
32478,36478,M,32,65000.0,180000.0,Rejected,1,2022-05-11 16:54:21.681542048
32479,36479,M,30,85000.0,250000.0,Rejected,1,2022-05-11 17:33:46.940673520
